date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:28:47	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/btn-devblog.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/btn-devblog.png	(from https://neitavir.site/css/homepage.css)
17:28:48	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/btn-patch.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/btn-patch.png	(from https://neitavir.site/css/homepage.css)
17:28:48	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/icon-fb.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/icon-fb.png	(from https://neitavir.site/css/homepage.css)
17:28:48	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/icon-yt.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/icon-yt.png	(from https://neitavir.site/css/homepage.css)
17:28:48	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/btn-twt.jpg	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/btn-twt.jpg	(from https://neitavir.site/css/homepage.css)
17:28:49	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/icon-tofu-tutorial.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/dofus/ng/modules/mmorpg/homepage/assets/icon-tofu-tutorial.png	(from https://neitavir.site/css/homepage.css)
17:28:49	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/g/modules/mmorpg/homepage/assets/btn-wakfunding.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/g/modules/mmorpg/homepage/assets/btn-wakfunding.png	(from https://neitavir.site/css/homepage.css)
17:28:49	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/g/modules/mmorpg/homepage/assets/dofus/title-twitch.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/g/modules/mmorpg/homepage/assets/dofus/title-twitch.png	(from https://neitavir.site/css/homepage.css)
17:28:49	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/g/modules/mmorpg/homepage/assets/dofus/picto-twitch.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/g/modules/mmorpg/homepage/assets/dofus/picto-twitch.png	(from https://neitavir.site/css/homepage.css)
17:28:50	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/g/modules/mmorpg/homepage/assets/dofus/title-yt.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/g/modules/mmorpg/homepage/assets/dofus/title-yt.png	(from https://neitavir.site/css/homepage.css)
17:28:50	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/g/modules/mmorpg/homepage/assets/dofus/picto-yt.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/g/modules/mmorpg/homepage/assets/dofus/picto-yt.png	(from https://neitavir.site/css/homepage.css)
17:28:50	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/g/modules/mmorpg/homepage/assets/dofus/overlay-channel.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/g/modules/mmorpg/homepage/assets/dofus/overlay-channel.png	(from https://neitavir.site/css/homepage.css)
17:28:50	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5fdb471026ea6%22	https://neitavir.site/g/modules/mmorpg/homepage/assets/dofus/picto-view.png	C:/Users/David/Desktop/scam/dsqdqd/neitavir.site/g/modules/mmorpg/homepage/assets/dofus/picto-view.png	(from https://neitavir.site/css/homepage.css)
